Trial,Indicators,LSTM Units,Layers,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,Dense Config,Dense Activation,RMSE,MAPE,R2,Accuracy,Profit Index
0,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.2,0.001,16,60,1,100,"(16, 1)",ReLU,0.021185005287859344,3.9902906432582514,0.9683354210700525,69.58333333333333,1.308352978809525
1,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.2,0.0005,16,60,1,150,"(16, 1)",Sigmoid,0.02597367502124202,4.801813949044621,0.9524025848259806,65.83333333333333,0.6822443794589995
2,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,3,0.7,0.0001,64,60,1,150,"(16, 1)",Tanh,0.05254316787340768,10.20185244264288,0.8052178881395657,35.41666666666667,0.7337198876145807
3,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,3,0.30000000000000004,0.0001,16,60,1,150,"(16, 1)",Sigmoid,0.05288191016272446,10.314689580803144,0.8026982979238431,26.666666666666668,0.3651213561604338
4,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,2,0.2,0.0005,64,60,1,50,"(16, 1)",ReLU,0.08086606931037117,16.798909032725053,0.5386301280217933,15.0,0.6404877938159159
5,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.7,0.0005,16,60,1,100,"(16, 1)",ReLU,0.14332875707824275,34.381348864777664,-0.44938323414575443,8.75,0.7985572093101068
6,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.4,0.001,16,60,1,150,"(25, 1)",Tanh,0.03048598522590013,6.1703130376903,0.9344282108960813,44.166666666666664,0.45495794029464176
7,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,3,0.30000000000000004,0.0005,16,60,1,100,"(16, 1)",Sigmoid,0.17312865003097133,43.787435481050956,-1.1147276758516265,3.3333333333333335,0.6593432111800095
8,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,2,0.30000000000000004,0.001,16,60,1,50,"(16, 1)",Sigmoid,0.027737675876214327,5.337692234812394,0.9457178923832578,56.25,0.408479154479282
9,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,3,0.6000000000000001,0.001,32,60,1,150,"(16, 1)",Tanh,0.04456805042157574,10.338316125046648,0.8598594436374563,22.083333333333332,0.48836831575764855
10,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.5,0.001,32,60,1,100,"(25, 1)",ReLU,0.046135646912767905,9.704298820275271,0.8498277135878052,37.5,0.6452383503457855
11,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.2,0.0005,16,60,1,100,"(25, 1)",ReLU,0.03172192956061916,6.091889301587003,0.9290036933424054,48.75,0.5407538517980405
12,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.2,0.001,16,60,1,150,"(16, 1)",Sigmoid,0.04979007305476102,11.288274423518159,0.8250950539918904,31.25,0.955176890767144
13,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.4,0.0005,32,60,1,100,"(16, 1)",Sigmoid,0.03701536508113213,7.56113436942795,0.9033324663875119,40.833333333333336,0.5988255870516093
14,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.8,0.0001,64,60,1,50,"(25, 1)",ReLU,0.09964207620661397,22.20596693407538,0.2995097413639275,9.583333333333334,0.780132674939351
15,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.4,0.001,16,60,1,150,"(16, 1)",Sigmoid,0.027335788066018656,5.401124747042347,0.9472794707736273,53.333333333333336,0.41305431256365394
16,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,2,0.2,0.0005,16,60,1,100,"(16, 1)",ReLU,0.0254902856751383,4.5420531270787885,0.9541577453594625,65.83333333333333,0.48462548658162413
17,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.5,0.0005,16,60,1,100,"(16, 1)",ReLU,0.02283976769721945,4.164172006921508,0.9631955841982535,70.0,1.0255021403317572
18,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.5,0.001,32,60,1,100,"(25, 1)",ReLU,0.027022438087695468,5.648467146930292,0.9484812135185324,55.00000000000001,0.5609472594877828
19,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.6000000000000001,0.0001,64,60,1,100,"(16, 1)",ReLU,0.057201303628438074,10.718685601233167,0.7691507771369241,35.41666666666667,0.6979662505501527
20,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.5,0.001,16,60,1,100,"(16, 1)",ReLU,0.0420769230142711,9.197211914099054,0.8750878997666732,27.500000000000004,1.0038207000050188
21,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.30000000000000004,0.0005,16,60,1,100,"(16, 1)",ReLU,0.028277430647355477,5.505042296725083,0.9435847579808355,56.666666666666664,0.9390384606582808
22,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.30000000000000004,0.0005,16,60,1,100,"(16, 1)",ReLU,0.024261733361408754,4.484814161450961,0.9584701641318316,65.41666666666667,0.3918496028107333
23,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.4,0.0005,16,60,1,100,"(16, 1)",ReLU,0.026535430804809232,5.71243744876534,0.9503214570820113,52.5,0.730619834321223
24,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,3,0.30000000000000004,0.0005,16,60,1,100,"(16, 1)",ReLU,0.033916154673188925,6.5396557091784215,0.9188422911365087,43.333333333333336,0.4049370239640602
0,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.8,0.0001,16,60,30,50,"(16, 1)",ReLU,0.12210682497501237,26.637993405988468,-0.2481072107188551,13.924050632911392,0.6113411117980736
1,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.4,0.0005,16,60,30,50,"(16, 1)",Sigmoid,0.1941636296774705,46.28239580425061,-2.155787696689595,11.39240506329114,0.6967764749189576
2,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.6000000000000001,0.0005,64,60,30,100,"(16, 1)",ReLU,0.12911269507131282,28.508141653727005,-0.39543595132152465,10.126582278481013,0.7823193367072869
3,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.8,0.0001,64,60,30,100,"(16, 1)",Sigmoid,0.11223378050042948,22.19591394300841,-0.05443350800659119,12.658227848101266,1.0267790700738832
4,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,3,0.7,0.0005,16,60,30,100,"(25, 1)",Tanh,0.20364614561344715,48.15546957795217,-2.471557827141351,8.860759493670885,0.6503734065966817
5,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,3,0.7,0.0001,32,60,30,100,"(25, 1)",ReLU,0.11512488285545197,23.924962232787617,-0.10945685310039144,10.548523206751055,0.8363078694611756
6,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,3,0.7,0.001,16,60,30,150,"(16, 1)",Sigmoid,0.19416252177628257,45.22948425427553,-2.155751682828823,16.033755274261605,0.6876573891183206
7,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.2,0.0005,16,60,30,50,"(25, 1)",ReLU,0.17764515218731106,43.04401062343025,-1.641671041124603,8.016877637130802,0.6562875849154423
8,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.5,0.0005,64,60,30,100,"(16, 1)",Sigmoid,0.1564994352465998,37.01861755706093,-1.050206300797346,6.329113924050633,0.6479328083321828
9,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.30000000000000004,0.001,16,60,30,150,"(16, 1)",Tanh,0.1886477314739804,44.08116844109335,-1.9790321400445179,15.18987341772152,0.7060120889956369
10,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,2,0.8,0.0001,64,60,30,100,"(25, 1)",Sigmoid,0.11798242597304351,27.54979586459919,-0.1652165876165248,11.39240506329114,1.0857236935029824
11,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.6000000000000001,0.0001,32,60,30,100,"(25, 1)",ReLU,0.11151629434240441,22.93408895519564,-0.04099507190124263,9.282700421940929,0.8770326076983671
12,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.5,0.0001,32,60,30,100,"(25, 1)",ReLU,0.14048200709344977,32.365485722578256,-0.6520128513450452,6.751054852320674,0.7078611181150006
13,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.6000000000000001,0.0001,32,60,30,100,"(25, 1)",Sigmoid,0.11675481437256607,24.788913825771328,-0.14109449432167764,12.658227848101266,1.1266170272658071
14,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.6000000000000001,0.0001,32,60,30,100,"(16, 1)",Tanh,0.11269036244568763,24.213417616128137,-0.0630301100545354,14.345991561181433,1.0893308667821033
15,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.8,0.0001,64,60,30,150,"(25, 1)",ReLU,0.11565248177917295,24.158094611717846,-0.11964908097921101,11.39240506329114,1.11804529061403
16,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.4,0.001,64,60,30,100,"(25, 1)",Sigmoid,0.14939994922494465,34.69588195258713,-0.8684131461135693,4.641350210970464,0.6109672105078339
17,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,2,0.7,0.0001,32,60,30,100,"(16, 1)",ReLU,0.14808022763150563,35.46697593019375,-0.835549755542913,5.063291139240507,0.6404940819467966
18,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.6000000000000001,0.0001,64,60,30,50,"(16, 1)",Sigmoid,0.12773589540029973,29.84796003276194,-0.3658340262603239,7.59493670886076,1.0525608191559899
19,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.4,0.0001,32,60,30,150,"(25, 1)",Tanh,0.11348366111576126,23.592463441712315,-0.07804947136084928,10.970464135021098,1.0630422709156693
20,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.5,0.001,64,60,30,100,"(16, 1)",Sigmoid,0.14596483108696576,32.36707481545001,-0.7834809409158419,10.126582278481013,0.6818591278651985
21,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.6000000000000001,0.0001,32,60,30,100,"(16, 1)",Tanh,0.11819603357024523,25.53325524347753,-0.1694396645673124,13.502109704641349,0.7751017605774504
22,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.6000000000000001,0.0001,32,60,30,100,"(16, 1)",Tanh,0.13492798529291,30.592905534877723,-0.5239688350852376,6.751054852320674,0.6591829315389008
23,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.7,0.0001,32,60,30,100,"(16, 1)",Tanh,0.12330163668756257,26.849454721033567,-0.27265209669476964,11.39240506329114,0.7682477074870429
24,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.8,0.0001,32,60,30,100,"(16, 1)",Tanh,0.1082931208713796,22.185107708126715,0.018311385840675376,12.236286919831224,1.2135266934137814
0,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,3,0.8,0.0001,16,60,1,150,"(25, 1)",Tanh,0.030391413870191855,5.912210646119777,0.9348344037401084,48.75,0.4379889175313403
1,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,3,0.6000000000000001,0.0001,32,60,1,150,"(16, 1)",Sigmoid,0.0636861419435961,12.603537514042007,0.7168155135779268,25.40983606557377,0.6280929299552994
2,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,3,0.7,0.001,64,60,1,50,"(25, 1)",Tanh,0.0498492795465863,9.559511687261049,0.8246788398912155,33.33333333333333,0.6815743525292077
3,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.7,0.001,16,60,1,50,"(16, 1)",Sigmoid,0.024052124766368088,4.678833745048798,0.9591846561317918,61.25000000000001,0.5720403376051313
4,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.4,0.0005,32,60,1,50,"(16, 1)",Tanh,0.038528156626985166,8.497272463386727,0.8952695365696686,31.25,0.4566086457946143
5,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,3,0.6000000000000001,0.0001,16,60,1,50,"(25, 1)",Tanh,0.03996035865640848,7.723818330564475,0.8873385546022464,39.58333333333333,0.5073207667461628
6,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,3,0.6000000000000001,0.0001,32,60,1,50,"(16, 1)",Sigmoid,0.11323174196125319,24.648465641244403,0.09540758704370245,16.25,0.6222234379459811
7,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.6000000000000001,0.001,64,60,1,150,"(25, 1)",ReLU,0.022167442443402807,4.41582428010007,0.9653304868734454,63.33333333333333,0.5640643969897606
8,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.8,0.001,16,60,1,100,"(16, 1)",Tanh,0.05699717617649782,13.311272731024776,0.7707954453579019,14.166666666666666,1.0
9,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,3,0.4,0.001,16,60,1,100,"(16, 1)",ReLU,0.03733408997496336,8.064479044091867,0.9016605662303853,34.583333333333336,1.0516293741355691
10,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.2,0.0005,64,60,1,150,"(25, 1)",ReLU,0.03114035243704017,6.412559748338849,0.9315830655818952,44.583333333333336,0.44975145389764465
11,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.5,0.001,64,60,1,150,"(25, 1)",ReLU,0.03538141978074939,7.3714782194502115,0.9116783698506972,35.833333333333336,0.48430449727983277
12,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.7,0.001,64,60,1,50,"(25, 1)",Sigmoid,0.0562783781025287,10.985281824861843,0.7765400436455693,29.166666666666668,0.5824892569724144
13,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.7,0.001,16,60,1,150,"(16, 1)",ReLU,0.023825556141680734,4.514154638562895,0.9599499873665026,69.16666666666667,1.3169779291263297
14,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.5,0.001,64,60,1,150,"(16, 1)",ReLU,0.025160134621377714,4.511791989916751,0.9553375559899941,68.75,0.5300529179073069
15,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.2,0.001,16,60,1,150,"(25, 1)",ReLU,0.03153172389539694,6.451476942596751,0.9298525329321499,45.0,0.9517680953092121
16,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.5,0.0005,64,60,1,150,"(25, 1)",ReLU,0.05478884847429065,10.735864811304284,0.7882122145346735,28.333333333333332,0.5525264112910137
17,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.8,0.001,16,60,1,150,"(16, 1)",ReLU,0.04412780828943449,9.262215495838081,0.862614379608319,26.666666666666668,1.0129545212356768
18,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.4,0.001,64,60,1,100,"(25, 1)",ReLU,0.038089881563633264,7.68386673524188,0.8976386963570879,36.666666666666664,0.42923405913972773
19,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,2,0.7,0.0005,32,60,1,150,"(16, 1)",ReLU,0.02490792750376242,4.562498775459202,0.9562284677362844,65.41666666666667,0.53575829206
20,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.30000000000000004,0.001,64,60,1,150,"(16, 1)",ReLU,0.024355343897371307,4.434844909062788,0.9581490716462115,66.66666666666666,0.7980266679856125
21,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.7,0.001,16,60,1,50,"(16, 1)",Sigmoid,0.03135761155043519,6.152338725518936,0.9306250767721739,47.083333333333336,0.4810348452643143
22,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.6000000000000001,0.001,16,60,1,50,"(16, 1)",Sigmoid,0.031394349879522915,6.194515683848078,0.9304624233261215,47.91666666666667,0.41120079416783956
23,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.7,0.001,16,60,1,100,"(16, 1)",Sigmoid,0.19261066514050804,49.305121262722004,-1.6174429571979507,1.6666666666666667,0.6668160283990071
24,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.6000000000000001,0.001,16,60,1,150,"(16, 1)",Sigmoid,0.19249764490578797,49.28569820860252,-1.614372128017743,1.6666666666666667,0.6668160283990071
0,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.30000000000000004,0.0001,64,60,30,50,"(16, 1)",Tanh,0.12171315504798655,27.009979759092968,-0.24007243893765717,12.658227848101266,0.6661112421083497
1,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,3,0.2,0.0001,32,60,30,50,"(16, 1)",ReLU,0.13412059999041342,32.857353878944714,-0.5057850802783519,5.485232067510549,0.7889143519134273
2,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,3,0.6000000000000001,0.0001,16,60,30,150,"(25, 1)",ReLU,0.15576074847076607,35.552435196540074,-1.0308977824272905,8.438818565400844,0.6462968937755683
3,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,2,0.5,0.001,16,60,30,50,"(16, 1)",Tanh,0.1981662226184209,47.83733140883555,-2.2872389691344868,7.172995780590717,0.6562875849154423
4,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,2,0.5,0.0005,16,60,30,100,"(16, 1)",ReLU,0.18157934804300754,43.14774292685241,-1.759973546029319,11.814345991561181,0.6485840936190983
5,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.2,0.001,64,60,30,50,"(25, 1)",ReLU,0.11569155945940796,25.034976390014847,-0.12040584261479736,13.080168776371309,0.6613186430105464
6,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,2,0.8,0.001,16,60,30,100,"(16, 1)",ReLU,0.18274549794042844,42.38168198963408,-1.7955379211958977,10.548523206751055,0.6562875849154423
7,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.8,0.0001,64,60,30,150,"(25, 1)",Sigmoid,0.13850657917394615,30.13694699611352,-0.6058790078215959,17.72151898734177,0.5928227325192919
8,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.2,0.0001,16,60,30,50,"(25, 1)",ReLU,0.14004061731657613,32.43598905762154,-0.6416480214737665,8.016877637130802,0.669415270044341
9,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,3,0.4,0.0001,16,60,30,100,"(16, 1)",Sigmoid,0.1567047185853614,34.15653916678988,-1.0555884189841938,17.72151898734177,0.5445921120609278
10,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.30000000000000004,0.001,64,60,30,50,"(25, 1)",Tanh,0.11842477023390918,25.848749598264366,-0.17397031674333485,13.924050632911392,0.6701054440403564
11,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.30000000000000004,0.001,64,60,30,50,"(25, 1)",Tanh,0.14322754331361506,30.75829300095425,-0.7172166875148558,18.143459915611814,0.591222844720939
12,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.30000000000000004,0.001,64,60,30,50,"(25, 1)",Tanh,0.1167885742648158,25.093726302702084,-0.14175448931917511,17.72151898734177,0.5706042348371633
13,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.2,0.001,64,60,30,50,"(25, 1)",Tanh,0.11967043980075419,26.38394474927852,-0.198797390087462,12.236286919831224,0.7270262942705993
14,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.4,0.0005,32,60,30,50,"(25, 1)",Sigmoid,0.15333929162139123,34.47280966882743,-0.9682439256143105,7.59493670886076,0.6448833191762295
15,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.4,0.001,64,60,30,150,"(25, 1)",ReLU,0.11677414192768047,25.10308980025886,-0.14147231843627672,14.345991561181433,0.4808231611156399
16,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,3,0.6000000000000001,0.001,64,60,30,150,"(25, 1)",ReLU,0.12267794491391211,27.080762647547946,-0.2598098476176818,13.080168776371309,0.470303656991428
17,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.4,0.001,64,60,30,150,"(25, 1)",ReLU,0.12384689903446625,27.990581102296957,-0.2839327840996302,10.548523206751055,0.5218203924294446
18,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.6000000000000001,0.0005,32,60,30,150,"(25, 1)",ReLU,0.15465230146245873,34.795805253056116,-1.002095498911093,9.282700421940929,0.6428569878528506
19,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,3,0.7,0.001,64,60,30,150,"(25, 1)",ReLU,0.1538793411833793,38.50418346326707,-0.9821323565927791,5.9071729957805905,0.8378841554169785
20,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.4,0.001,64,60,30,150,"(25, 1)",ReLU,0.12023211779203836,26.90589838016128,-0.2100770056852299,8.438818565400844,0.7207948161865168
21,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.30000000000000004,0.001,64,60,30,50,"(25, 1)",Tanh,0.11784355043587434,25.85663622810459,-0.16247508031044688,14.345991561181433,0.8002771089893446
22,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.2,0.001,64,60,30,50,"(25, 1)",Tanh,0.11617859476598741,25.365849855652396,-0.1298590091971823,14.767932489451477,0.7370612430715378
23,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.2,0.001,64,60,30,100,"(25, 1)",Sigmoid,0.12352790472669728,27.68267907740275,-0.27732721240371694,10.548523206751055,0.7144378498983979
24,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.2,0.001,64,60,30,50,"(25, 1)",ReLU,0.11855347195966229,25.511716800856377,-0.1765233993014621,18.9873417721519,0.6776492334702442
0,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.8,0.0001,64,60,1,50,"(16, 1)",Sigmoid,0.12472388448138202,28.4864498766138,-0.09752853502017489,10.0,0.85234837930167
1,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,3,0.4,0.0001,32,60,1,100,"(25, 1)",Sigmoid,0.08017866609895986,14.901654097015548,0.5464405527749954,27.083333333333332,0.5821109094862773
2,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.30000000000000004,0.0001,64,60,1,50,"(16, 1)",Sigmoid,0.059593638856961006,11.833732869176968,0.7494373271022758,27.500000000000004,0.7970119064514907
3,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",128,3,0.8,0.001,16,60,1,100,"(16, 1)",ReLU,0.19849483551449643,50.917400138260916,-1.7798091946893586,1.6666666666666667,0.6228864305919091
4,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,3,0.30000000000000004,0.001,16,60,1,150,"(16, 1)",Tanh,0.028104498904021624,5.89106021834471,0.9442726673397203,48.75,0.5789589825392297
5,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.2,0.0005,64,60,1,50,"(25, 1)",ReLU,0.04629243499413207,9.091510287036023,0.8488052836680811,34.166666666666664,0.646999512706181
6,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",128,2,0.8,0.0005,32,60,1,50,"(25, 1)",Tanh,0.03930715587829476,7.76199176138062,0.89099164002563,37.083333333333336,0.6694697585953715
7,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,2,0.2,0.0001,64,60,1,100,"(16, 1)",Sigmoid,0.12154705391233431,27.39674932121183,-0.042330479107283825,11.666666666666666,0.8868816454282774
8,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,3,0.5,0.0005,64,60,1,100,"(25, 1)",Tanh,0.03681253486339192,7.735509498137732,0.9043889669572658,38.75,0.33409129432410967
9,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",128,3,0.6000000000000001,0.0001,64,60,1,150,"(25, 1)",ReLU,0.07274284717735396,13.728385141165772,0.6266663342100395,25.833333333333336,0.4970040191569285
10,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.6000000000000001,0.001,16,60,1,150,"(16, 1)",Tanh,0.02503327624533589,4.718218992871661,0.9557868001293819,60.416666666666664,0.7439610512420476
11,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.6000000000000001,0.001,16,60,1,150,"(16, 1)",Tanh,0.030186379554335133,5.985077561615477,0.9357107113176255,50.0,0.9463086736639805
12,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.6000000000000001,0.001,16,60,1,150,"(16, 1)",Tanh,0.03381864024467094,6.7694976064090095,0.9193083033122742,42.916666666666664,1.0
13,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,2,0.4,0.001,16,60,1,150,"(16, 1)",Tanh,0.027010795320482135,4.97539628073703,0.9485255982641293,61.25000000000001,0.9836112466193976
14,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.5,0.001,16,60,1,150,"(16, 1)",Tanh,0.038136428661021536,7.887664256467722,0.8973883656846646,35.41666666666667,1.0
15,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,2,0.4,0.001,16,60,1,150,"(16, 1)",Tanh,0.029323641495553675,5.572578050299829,0.9393330213987379,53.75,1.0
16,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.7,0.001,16,60,1,150,"(16, 1)",Tanh,0.029947215143678395,5.806119032134186,0.9367253940831721,57.91666666666667,0.36167629734923973
17,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,2,0.4,0.001,16,60,1,150,"(16, 1)",Tanh,0.045260210821370876,10.031749821402755,0.8554727600908896,25.416666666666664,1.0
18,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,2,0.7,0.001,32,60,1,150,"(16, 1)",Tanh,0.03157368612211491,5.859367230861506,0.9296657050535505,52.5,0.8580563558008766
19,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.5,0.001,16,60,1,150,"(16, 1)",ReLU,0.029588710578036557,5.553021883495659,0.9382312740836254,50.83333333333333,0.9703171287224422
20,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.30000000000000004,0.0005,16,60,1,150,"(16, 1)",Tanh,0.027645852385077593,5.198256440925958,0.946637084850745,59.42622950819673,0.9775508307241051
21,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.30000000000000004,0.0005,16,60,1,150,"(16, 1)",Tanh,0.025172319753287167,4.597239023334925,0.9552942851917224,68.75,0.4809777451790732
22,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.4,0.0005,16,60,1,150,"(16, 1)",Tanh,0.027822409261271715,5.3234657327634265,0.9453857425621164,58.333333333333336,0.656183614820629
23,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.30000000000000004,0.0005,16,60,1,150,"(16, 1)",Tanh,0.02317938966116848,4.363729930760729,0.9620929003962555,68.33333333333333,0.3222498919937805
24,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.2,0.0005,16,60,1,150,"(16, 1)",Tanh,0.02413174879065144,4.401715074822073,0.9589139722488621,66.66666666666666,0.7332951003894839
