Trial,Indicators,Window Size,Forecast Window,Model Type,Alpha,RMSE,MAPE,R2,Accuracy,Profit Index
11,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0001083164728123544,0.10775060453631642,19.943658228772364,-0.5788909311142514,12.658227848101266,0.6949360300917493
12,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.00010899718798449959,0.10774114002314805,19.942423608504953,-0.5786135725271988,12.658227848101266,0.6949360300917493
13,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0024112975939916677,0.08924378180801383,16.275297255754182,-0.08310018690960441,15.611814345991561,0.8547971909255706
14,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.002750158554078403,0.08747527938442598,15.89790023206626,-0.04059893190721464,16.033755274261605,0.8964586517186727
15,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.006186324878359017,0.07543871090962143,13.291126117492643,0.22607082882452723,23.20675105485232,1.882351384270607
16,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.009378388066886352,0.06634679756896486,11.179076988865145,0.40137806058701886,26.582278481012654,1.4409424009755114
17,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0361091436808107,0.2449927385031737,45.9644905170429,-7.162423495569216,0.0,1.0
18,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.019232935741211668,0.10324770726979193,16.28330736154411,-0.44968462264522135,11.39240506329114,1.0
19,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0041213352442227204,0.08152711378195034,14.5655036081797,0.09610739197310947,20.675105485232066,1.0840622447998083
20,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.25284587341557413,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
21,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.003942057462208492,0.08218893599465872,14.72295716914399,0.08137255633482043,19.831223628691983,1.0629601511221987
22,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.008666655029464787,0.06809906636919316,11.617851256056278,0.36934039426571785,27.42616033755274,1.7968224817980822
23,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0007630372956184675,0.10052079151230255,18.53740382289584,-0.37411948692234187,14.767932489451477,0.7389574305360882
24,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.009111387524732346,0.06692871612734042,11.33587709008098,0.39083114980483324,27.004219409282697,1.8342434086484223
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Linear,,0.024140669967625587,3.748891873315131,0.9293484128482707,71.25,0.9133312755293533
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Linear,,0.024140669967625587,3.748891873315131,0.9293484128482707,71.25,0.9133312755293533
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Linear,,0.024140669967625587,3.748891873315131,0.9293484128482707,71.25,0.9133312755293533
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Lasso,0.009653424152321151,0.055384865304468775,8.312788680354037,0.6281177133662672,36.25,1.7307620373314887
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Lasso,0.06133248138873461,0.3250129148184052,60.73342972998582,-11.806325087817036,0.0,1.0
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Lasso,0.08833580417672471,0.3250129148184052,60.73342972998582,-11.806325087817036,0.0,1.0
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Lasso,3.3760004541252546,0.3250129148184052,60.73342972998582,-11.806325087817036,0.0,1.0
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Lasso,0.3623462951421962,0.3250129148184052,60.73342972998582,-11.806325087817036,0.0,1.0
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Linear,,0.024140669967625587,3.748891873315131,0.9293484128482707,71.25,0.9133312755293533
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.0002188696043044151,0.023359370779594463,3.6083988894866414,0.933847606022564,75.41666666666667,1.1729226276428606
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.0003344516640932903,0.023263291998431822,3.5895844842987343,0.9343906660584342,75.83333333333333,1.1729226276428606
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.0002270496510718371,0.023351359072090058,3.6068733308271623,0.9338929756302192,75.83333333333333,1.1729226276428606
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.0001709549732780232,0.023411852890058264,3.618698628261992,0.933550019465772,75.41666666666667,1.1729226276428606
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.0023823216859034423,0.022757265015537726,3.4983654878150463,0.9372139127717981,77.5,0.9385203968345237
