Indicators,Window Size,Forecast Window,R2,Accuracy,Profit Index
"20MA, 50MA, RSI, CCI, ATR, Williams_%R",5,1,0.9728070203673721,99.1769547325103,1.0211346507207706
"20MA, 50MA, RSI, CCI, ATR, OBV",60,1,0.9660677536113051,99.15966386554622,1.0007059284141315
"20MA, 50MA, RSI, CCI, ATR, OBV",60,30,0.14112524836369666,59.57446808510638,0.9311292605661471
"20MA, 50MA, RSI, CCI, ATR, OBV",5,1,0.9726514368781183,99.1769547325103,1.0714314083127308
"20MA, 50MA, RSI, CCI, Williams_%R, OBV",60,1,0.9671343935895674,99.15966386554622,1.0469968094517768
"20MA, 50MA, RSI, CCI, Williams_%R, OBV",60,30,0.1361403892630032,60.42553191489362,0.8813891351826747
"20MA, 50MA, RSI, CCI, Williams_%R, OBV",5,1,0.972842359850173,99.1769547325103,1.0638001031898694
"20MA, 50MA, RSI, ATR, Williams_%R, OBV",60,1,0.966229011770782,99.15966386554622,1.1589171938230278
"20MA, 50MA, RSI, ATR, Williams_%R, OBV",60,30,0.035086192334199406,49.361702127659576,0.8715416064115172
"20MA, 50MA, RSI, ATR, Williams_%R, OBV",5,1,0.9726767048729785,99.1769547325103,1.069986762708827
"20MA, 50MA, MACD, Upper_BB, Lower_BB, CCI",60,1,0.9659599654371116,98.73949579831933,1.0400184459322497
"20MA, 50MA, MACD, Upper_BB, Lower_BB, CCI",60,30,-0.0275269710778141,60.0,0.9704383512264785
"20MA, 50MA, MACD, Upper_BB, Lower_BB, CCI",5,1,0.9729112094736023,99.1769547325103,0.9490811511430393
"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",60,1,0.9638240654478047,98.73949579831933,0.8960746276964048
"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",60,30,0.23288937518790065,49.361702127659576,0.8996529995701412
"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",5,1,0.9726943236360533,99.1769547325103,1.006385147649319
"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",60,1,0.9654724232449282,98.73949579831933,1.0476087767780657
"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",60,30,0.0938032126149021,55.74468085106383,0.872576055006095
"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",5,1,0.9728734458864804,99.1769547325103,1.043411238805612
"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",60,1,0.9649826957099344,98.73949579831933,0.915169773098062
"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",60,30,-0.06995487449258908,55.319148936170215,0.9718322100733985
"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",5,1,0.9727851115150715,99.1769547325103,1.0856145013169822
"20MA, 50MA, MACD, Upper_BB, CCI, ATR",60,1,0.9636323129782093,98.73949579831933,0.9266827734567264
"20MA, 50MA, MACD, Upper_BB, CCI, ATR",60,30,0.11133711453888129,56.17021276595745,0.9191973955162023
"20MA, 50MA, MACD, Upper_BB, CCI, ATR",5,1,0.972658076119683,99.1769547325103,0.9710125265476801
"20MA, 50MA, MACD, Upper_BB, CCI, Williams_%R",60,1,0.9651542460169431,98.73949579831933,1.0557946283700959
"20MA, 50MA, MACD, Upper_BB, CCI, Williams_%R",60,30,-0.03015673324758139,52.76595744680851,0.9288975001492483
"20MA, 50MA, MACD, Upper_BB, CCI, Williams_%R",5,1,0.972894861224179,99.1769547325103,1.0696657102100537
"20MA, 50MA, MACD, Upper_BB, CCI, OBV",60,1,0.9646729672247708,98.73949579831933,0.9165453128243094
"20MA, 50MA, MACD, Upper_BB, CCI, OBV",60,30,-0.4137334428027153,52.76595744680851,0.9701670345019598
"20MA, 50MA, MACD, Upper_BB, CCI, OBV",5,1,0.9727415514102393,99.1769547325103,1.056914827790941
