Trial,Indicators,Hidden Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,R2,Accuracy,Profit Index
10,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.8,0.0005,32,60,1,150,0.939858924,75.41666667,1.084557979
11,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.8,0.0005,32,60,1,150,0.904511022,64.16666667,1.286491297
12,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.8,0.0005,32,60,1,150,0.937620508,75.41666667,0.822415427
13,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0005,32,60,1,150,0.942183155,76.66666667,0.904623004
14,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0005,32,60,1,150,0.903782403,65,1.07050045
15,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0001,32,60,1,150,0.920272146,66.66666667,0.936275793
16,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.7,0.0005,32,60,1,150,0.901506911,65,1.113478363
17,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0005,32,60,1,50,0.899735972,65,1.097040966
18,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.7,0.001,32,60,1,150,0.813799253,42.91666667,0.896550327
19,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0001,64,60,1,150,0.857666247,49.58333333,0.848363516
20,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.4,0.0005,32,60,1,50,0.89807519,63.33333333,1.255410972
21,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.8,0.0005,32,60,1,150,0.927702368,70.41666667,0.931124644
22,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.8,0.0005,32,60,1,150,0.905674528,65.41666667,1.198774276
23,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.7,0.0005,32,60,1,150,0.907726814,66.25,1.206716282
24,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.8,0.0005,32,60,1,150,0.905823121,62.91666667,0.996894859
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.2,0.0001,32,60,30,100,-0.401605237,16.87763713,0.900515212
1,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.3,0.001,16,60,30,50,0.26015953,22.78481013,1.335208423
2,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.001,32,60,30,50,0.134057942,19.4092827,1.113444257
3,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.7,0.0001,64,60,30,100,0.044448154,17.29957806,1.179915262
4,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.3,0.001,16,60,30,50,0.380858736,27.42616034,1.326422325
5,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.5,0.0001,64,60,30,50,0.029412744,16.87763713,1.152234357
6,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.7,0.001,64,60,30,100,0.111448405,17.72151899,1.369917576
7,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0001,32,60,30,100,-0.00247124,16.4556962,1.079757439
8,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.6,0.0001,64,60,30,50,0.035312124,20.67510549,1.046407685
9,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.8,0.0001,16,60,30,50,-0.00275992,16.03375527,1.377566347
10,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.0005,16,60,30,150,0.253636534,20.25316456,1.350807595
11,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.2,0.001,16,60,30,50,0.376146957,24.05063291,1.101143976
12,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.2,0.001,16,60,30,150,0.36973047,25.73839662,1.40159219
13,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.3,0.001,16,60,30,50,0.266043207,23.62869198,1.404741975
14,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.4,0.0005,16,60,30,50,0.281386052,24.47257384,1.234615781
15,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.2,0.001,16,60,30,50,0.420012328,26.16033755,1.287389791
16,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.001,16,60,30,150,0.310509267,21.94092827,1.278503353
17,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.001,16,60,30,50,0.322455848,21.94092827,1.188219722
18,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.2,0.0005,16,60,30,50,0.333651954,26.58227848,1.201065126
19,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.5,0.001,32,60,30,150,-0.32018617,18.14345992,1.239962221
20,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.001,16,60,30,50,0.340312139,24.05063291,1.16875751
21,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.2,0.001,16,60,30,50,0.312911353,24.47257384,1.177449161
22,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.2,0.001,16,60,30,50,0.287413848,23.62869198,1.260831177
