Ticker,Indicators,Filters,Kernel Size,Dropout Rate,Learning Rate,Batch Size,Epochs,Optimizer,RMSE,MAPE,R2,Accuracy,,
AAPL,"20MA, 50MA, MACD, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,28.61934639,14.33564759,0.066504408,3.89261745,,
AAPL,"20MA, 50MA, MACD, ROC, OBV",32,3,0.2,0.001,16,100,adam,7.501703818,3.553356443,0.935862404,71.54362416,,
AAPL,"20MA, 50MA, MACD, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,8.467556382,4.000144288,0.918283634,70.46979866,,
AAPL,"20MA, 50MA, Signal_Line, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,8.543382777,4.130647541,0.916813552,67.51677852,,
AAPL,"20MA, 50MA, Signal_Line, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,7.366981859,3.391568267,0.938145393,75.43624161,,
AAPL,"20MA, 50MA, Signal_Line, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,8.919555667,4.25267908,0.909326728,64.96644295,,
AAPL,"20MA, 50MA, Signal_Line, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,10.72441986,4.800634113,0.868918783,54.63087248,,
AAPL,"20MA, 50MA, Signal_Line, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,20.02012478,9.850549368,0.54319967,12.2147651,,
AAPL,"20MA, 50MA, Signal_Line, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,8.337515468,3.872788868,0.920774287,69.66442953,,
AAPL,"20MA, 50MA, Signal_Line, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,7.331010644,3.431829275,0.938747961,75.70469799,,
AAPL,"20MA, 50MA, Signal_Line, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,10.37296377,4.946011818,0.877369479,56.6442953,,
AAPL,"20MA, 50MA, Signal_Line, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,7.020806468,3.347267535,0.943821925,80.93959732,,
AAPL,"20MA, 50MA, Signal_Line, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,9.330995488,4.371371402,0.900768671,66.97986577,,
AAPL,"20MA, 50MA, Signal_Line, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,7.620405688,3.628159568,0.933816606,71.40939597,,
AAPL,"20MA, 50MA, Signal_Line, CCI, ATR",32,3,0.2,0.001,16,100,adam,7.990173801,3.797474366,0.927237887,68.32214765,,
AAPL,"20MA, 50MA, Signal_Line, CCI, ROC",32,3,0.2,0.001,16,100,adam,16.38276638,7.126607417,0.694108559,39.06040268,,
AAPL,"20MA, 50MA, Signal_Line, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,10.34761693,4.518709548,0.877968055,62.28187919,,
AAPL,"20MA, 50MA, Signal_Line, CCI, OBV",32,3,0.2,0.001,16,100,adam,7.735137422,3.424074187,0.931808708,76.91275168,,
AAPL,"20MA, 50MA, Signal_Line, ATR, ROC",32,3,0.2,0.001,16,100,adam,8.424650049,4.000073579,0.919109673,65.77181208,,
AAPL,"20MA, 50MA, Signal_Line, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,10.82508272,5.280986477,0.866446493,53.42281879,,
AAPL,"20MA, 50MA, Signal_Line, ATR, OBV",32,3,0.2,0.001,16,100,adam,10.43226284,5.025625595,0.875963389,58.38926174,,
AAPL,"20MA, 50MA, Signal_Line, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,21.93299662,10.38291458,0.451737184,13.42281879,,
AAPL,"20MA, 50MA, Signal_Line, ROC, OBV",32,3,0.2,0.001,16,100,adam,9.488860509,4.264137375,0.897382608,61.20805369,,
AAPL,"20MA, 50MA, Signal_Line, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,20.39564878,9.740089388,0.525902245,14.4966443,,
AAPL,"20MA, 50MA, Upper_BB, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,13.53053897,6.705176706,0.791347765,38.38926174,,
AAPL,"20MA, 50MA, Upper_BB, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,15.02381492,7.277913679,0.742751235,42.14765101,,
